id,name,disc_number,duraction_ms,explicit,track_number,audio_features.danceability,audio_features.energy,audio_features.key,audio_features.loudness,audio_features.mode,audio_features.speechiness,audio_features.acousticness,audio_features.instrumentalness,audio_features.liveness,audio_features.valence,audio_features.tempo,audio_features.time Signature,audio_features.id,artist.id,artist.name,artist.popularity,album.id,album.name,album.release_date,album.total_tracks,albums.id,albums.name,albums.release_date
6sQckd3Z8NPxVVKUnavY1F,‘tis the damn season,1,229840,False,4,0.575,0.434,5,-8.193,1,0.0312,0.735,6.59e-05,0.105,0.348,145.916,4,6sQckd3Z8NPxVVKUnavY1F,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07
6lCvK2AR2uOKkVFCVlAzzm,tolerate it,1,245440,True,5,0.316,0.361,9,-10.381,1,0.0488,0.878,2.67e-05,0.0797,0.221,74.952,5,6lCvK2AR2uOKkVFCVlAzzm,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07
6uwfVkaOM1mcMkFmSn35ix,"no body, no crime (feat. HAIM)",1,215626,False,6,0.546,0.613,7,-7.589,0,0.0264,0.418,0.0,0.103,0.535,79.015,4,6uwfVkaOM1mcMkFmSn35ix,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07
55Vf4bimc1Rtfg0PAQRAo2,happiness,1,315146,True,7,0.559,0.334,11,-10.733,1,0.0376,0.87,0.0,0.114,0.211,122.079,4,55Vf4bimc1Rtfg0PAQRAo2,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07
66tOfHVH3aUrscg8vExRV4,dorothea,1,225880,False,8,0.605,0.488,4,-8.322,1,0.0264,0.696,0.0,0.129,0.354,119.966,4,66tOfHVH3aUrscg8vExRV4,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07
2awNGIJHodfLZSClB3PYhz,coney island (feat. The National),1,275320,False,9,0.537,0.537,8,-11.266,1,0.0617,0.819,0.000904,0.142,0.292,107.895,4,2awNGIJHodfLZSClB3PYhz,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07
43Ykum9T72UOPhBN31grpN,ivy,1,260440,True,10,0.515,0.545,2,-9.277,1,0.0353,0.855,1.97e-05,0.0921,0.535,88.856,4,43Ykum9T72UOPhBN31grpN,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07
52OkpDsU6MmPx1AwGOb6Ap,cowboy like me,1,275040,True,11,0.604,0.517,0,-9.014,1,0.0347,0.768,0.000155,0.123,0.511,127.967,4,52OkpDsU6MmPx1AwGOb6Ap,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07
5VYWxXUpxuxEmCqMLDqICo,long story short,1,215920,False,12,0.546,0.73,0,-7.704,1,0.0417,0.66,0.179,0.0972,0.573,157.895,4,5VYWxXUpxuxEmCqMLDqICo,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07
5uICWmZTLkpEVbK22PBP6e,marjorie,1,257773,False,13,0.535,0.561,5,-11.609,1,0.0484,0.876,0.000136,0.115,0.287,96.103,4,5uICWmZTLkpEVbK22PBP6e,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07
6a8aUhYbaQBUI8PcJ5ZmQ6,closure,1,180653,False,14,0.689,0.704,9,-10.813,1,0.245,0.835,4.83e-06,0.134,0.92,151.884,5,6a8aUhYbaQBUI8PcJ5ZmQ6,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07
6Wlq9rqkxrqj5Kls4Kw14H,evermore (feat. Bon Iver),1,304106,False,15,0.39,0.27,1,-10.673,1,0.0308,0.937,0.00227,0.111,0.32,125.177,5,6Wlq9rqkxrqj5Kls4Kw14H,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07
3zwMVvkBe2qIKDObWgXw4N,right where you left me - bonus track,1,245026,False,16,0.581,0.619,10,-6.524,1,0.0282,0.769,0.000106,0.117,0.645,137.915,4,3zwMVvkBe2qIKDObWgXw4N,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07
1kdWw77ZpYOkhxeuhzU1j6,it’s time to go - bonus track,1,254640,False,17,0.592,0.41,0,-12.426,1,0.0397,0.801,1.39e-05,0.09,0.416,151.923,4,1kdWw77ZpYOkhxeuhzU1j6,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07
0lx2cLdOt3piJbcaXIV74f,willow,1,214706,False,1,0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,4,0lx2cLdOt3piJbcaXIV74f,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,15,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11
0sY6ZUTh4yoctD8VIXz339,champagne problems,1,244000,True,2,0.462,0.24,0,-12.077,1,0.0377,0.92,0.0,0.113,0.32,171.319,4,0sY6ZUTh4yoctD8VIXz339,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,15,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11
5BK0uqwY9DNfZ630STAEaq,gold rush,1,185320,True,3,0.512,0.462,9,-10.491,1,0.0408,0.83,0.166,0.121,0.353,112.05,4,5BK0uqwY9DNfZ630STAEaq,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,15,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11
7dW84mWkdWE5a6lFWxJCBG,‘tis the damn season,1,229840,False,4,0.575,0.434,5,-8.193,1,0.0312,0.735,6.59e-05,0.105,0.348,145.916,4,7dW84mWkdWE5a6lFWxJCBG,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,15,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11
0PurA4JVJ8YQgSVopY8fn6,tolerate it,1,245440,True,5,0.316,0.361,9,-10.381,1,0.0488,0.878,2.67e-05,0.0797,0.221,74.952,5,0PurA4JVJ8YQgSVopY8fn6,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,15,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11
3RaT22zZsxVYxxKR7TAaYF,"no body, no crime (feat. HAIM)",1,215626,False,6,0.546,0.613,7,-7.589,0,0.0264,0.418,0.0,0.103,0.535,79.015,4,3RaT22zZsxVYxxKR7TAaYF,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,15,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11
73YUReisjb3A9ActdLLjJQ,happiness,1,315146,True,7,0.559,0.334,11,-10.733,1,0.0376,0.87,0.0,0.114,0.211,122.079,4,73YUReisjb3A9ActdLLjJQ,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,15,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11
670fUmXf4KQekzbEgaXyPA,dorothea,1,225880,False,8,0.605,0.488,4,-8.322,1,0.0264,0.696,0.0,0.129,0.354,119.966,4,670fUmXf4KQekzbEgaXyPA,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,15,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11
3k7ne7VmH43ZPWxPdvPUgR,coney island (feat. The National),1,275320,False,9,0.537,0.537,8,-11.266,1,0.0617,0.819,0.000904,0.142,0.292,107.895,4,3k7ne7VmH43ZPWxPdvPUgR,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,15,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11
19CSr8rwW05VJL2F91KFNK,ivy,1,260440,True,10,0.515,0.545,2,-9.277,1,0.0353,0.855,1.97e-05,0.0921,0.535,88.856,4,19CSr8rwW05VJL2F91KFNK,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,15,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11
1XjHRolIXL2M1EEOUsGGR4,cowboy like me,1,275040,True,11,0.604,0.517,0,-9.014,1,0.0347,0.768,0.000155,0.123,0.511,127.967,4,1XjHRolIXL2M1EEOUsGGR4,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,15,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11
2o2sgVJIgFXk8GQjWTgI6U,long story short,1,215920,False,12,0.546,0.73,0,-7.704,1,0.0417,0.66,0.179,0.0972,0.573,157.895,4,2o2sgVJIgFXk8GQjWTgI6U,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,15,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11
12ntTeqEeTg7GAVpe8Mhpl,marjorie,1,257773,False,13,0.535,0.561,5,-11.609,1,0.0484,0.876,0.000136,0.115,0.287,96.103,4,12ntTeqEeTg7GAVpe8Mhpl,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,15,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11
35rdVq36LMHQX0Suw9a6tK,closure,1,180653,False,14,0.689,0.704,9,-10.813,1,0.245,0.835,4.83e-06,0.134,0.92,151.884,5,35rdVq36LMHQX0Suw9a6tK,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,15,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11
3O5osWf1rSoKMwe6E9ZaXP,evermore (feat. Bon Iver),1,304106,False,15,0.39,0.27,1,-10.673,1,0.0308,0.937,0.00227,0.111,0.32,125.177,5,3O5osWf1rSoKMwe6E9ZaXP,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,15,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11
0P9wLFurlgumLXuqFEpw52,the 1,1,210240,True,1,0.78,0.361,0,-6.942,1,0.048,0.75,7.14e-06,0.108,0.163,139.902,4,0P9wLFurlgumLXuqFEpw52,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
7zcnlq38eqNWyUF6eNaB5Z,cardigan,1,239560,False,2,0.612,0.58,0,-8.572,0,0.0419,0.525,0.000414,0.26,0.534,130.045,4,7zcnlq38eqNWyUF6eNaB5Z,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
4ojxSyrEraN7d46BMBPThZ,the last great american dynasty,1,231000,True,3,0.688,0.653,7,-8.558,1,0.0403,0.481,0.00414,0.106,0.701,147.991,4,4ojxSyrEraN7d46BMBPThZ,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
6kz2hkq1xQvDqPcUyBkw8f,exile (feat. Bon Iver),1,285640,False,4,0.31,0.374,6,-8.464,1,0.0275,0.761,2.46e-05,0.11,0.16,75.938,4,6kz2hkq1xQvDqPcUyBkw8f,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
0Oju1YcbPCJuUQQWoZNdJK,my tears ricochet,1,255893,False,5,0.456,0.265,0,-10.663,1,0.0328,0.814,0.0,0.0679,0.112,129.947,4,0Oju1YcbPCJuUQQWoZNdJK,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
5jQyGzcwqAxwT5QUIMivoX,mirrorball,1,208973,False,6,0.549,0.417,7,-10.064,1,0.035,0.686,1.9e-06,0.0604,0.347,110.137,4,5jQyGzcwqAxwT5QUIMivoX,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
2vJ7QvyCiR4DaHxwO58izA,seven,1,208906,False,7,0.602,0.494,4,-10.813,1,0.0277,0.888,2.59e-05,0.0902,0.374,94.955,4,2vJ7QvyCiR4DaHxwO58izA,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
1UHoF9p75IVsvUt6WdTYhn,august,1,261920,False,8,0.387,0.634,5,-9.222,1,0.0363,0.553,6.93e-05,0.0931,0.42,89.567,4,1UHoF9p75IVsvUt6WdTYhn,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
5DnDBYrfGoxdnomqEAkFIv,this is me trying,1,195106,False,9,0.511,0.478,9,-9.837,1,0.0322,0.312,2.3e-05,0.147,0.408,135.882,4,5DnDBYrfGoxdnomqEAkFIv,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
7CVTowKpGPA2MsIbkTl2oc,illicit affairs,1,190893,False,10,0.529,0.304,10,-10.567,1,0.0356,0.862,0.0,0.108,0.44,119.58,4,7CVTowKpGPA2MsIbkTl2oc,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
4WHIqhrbdva5vQSrCuet3l,invisible string,1,252880,False,11,0.651,0.459,4,-11.128,0,0.0507,0.859,6.63e-05,0.105,0.454,83.455,4,4WHIqhrbdva5vQSrCuet3l,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
7klXN6RCN5Rj0VeYO5gBzU,mad woman,1,237266,True,12,0.593,0.7,3,-9.016,1,0.0492,0.67,6.77e-06,0.116,0.451,141.898,4,7klXN6RCN5Rj0VeYO5gBzU,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
5MFjHn1qfR9AsWuyzJLk1z,epiphany,1,289746,False,13,0.317,0.254,1,-13.679,1,0.0286,0.727,0.000326,0.0867,0.103,93.933,4,5MFjHn1qfR9AsWuyzJLk1z,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
2jhfs6moEAK13eLM6xim4l,betty,1,294520,True,14,0.595,0.376,0,-8.767,1,0.0256,0.589,0.0,0.0989,0.476,95.946,4,2jhfs6moEAK13eLM6xim4l,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
0O9i6jhscByEJs1ipy5hu4,peace,1,234000,True,15,0.644,0.284,5,-12.879,1,0.0821,0.916,1.5e-05,0.0909,0.328,150.072,4,0O9i6jhscByEJs1ipy5hu4,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
4XCYmu7QLySdIahgBALKJK,hoax,1,220040,False,16,0.676,0.178,8,-15.01,1,0.0394,0.964,7.9e-06,0.135,0.404,118.84,4,4XCYmu7QLySdIahgBALKJK,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
0zEprKYeuGOIZoHyu6O1E2,the lakes - bonus track,1,211813,False,17,0.313,0.258,2,-11.532,1,0.0383,0.842,1.3e-06,0.0948,0.268,179.947,4,0zEprKYeuGOIZoHyu6O1E2,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
08J4bMHbILkwSIhbtrcvjN,the 1 - the long pond studio sessions,2,219893,True,1,0.708,0.25,0,-10.731,1,0.0361,0.898,0.026,0.102,0.156,139.803,4,08J4bMHbILkwSIhbtrcvjN,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
3EPgWM1zfTSzEc0z4AwWTM,cardigan - the long pond studio sessions,2,230680,False,2,0.395,0.234,0,-9.704,0,0.0382,0.88,0.0,0.107,0.247,86.478,3,3EPgWM1zfTSzEc0z4AwWTM,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
28tIMaewZuGR8urkvFhQyA,the last great american dynasty - the long pond studio sessions,2,232346,False,3,0.64,0.618,7,-11.715,1,0.0379,0.743,0.004,0.0574,0.614,147.948,4,28tIMaewZuGR8urkvFhQyA,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
7N015NTIWGjQDddHUdHPoO,exile (feat. Bon Iver) - the long pond studio sessions,2,279893,False,4,0.359,0.305,6,-10.295,1,0.0306,0.848,6.74e-05,0.111,0.108,151.956,4,7N015NTIWGjQDddHUdHPoO,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
5mdNyCS7ttVcAyVYOIFEjs,my tears ricochet - the long pond studio sessions,2,295173,False,5,0.531,0.172,0,-12.34,1,0.0351,0.946,1.01e-05,0.0615,0.168,129.007,4,5mdNyCS7ttVcAyVYOIFEjs,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
2yceD2hx5HhOLgkm1CITCi,mirrorball - the long pond studio sessions,2,237373,False,6,0.509,0.386,2,-8.434,1,0.0272,0.78,3.45e-05,0.118,0.109,109.993,4,2yceD2hx5HhOLgkm1CITCi,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
4cOWq0cVsKjxaQpRMbDoH1,seven - the long pond studio sessions,2,208986,False,7,0.694,0.449,4,-11.49,1,0.0301,0.914,0.000126,0.1,0.363,94.963,4,4cOWq0cVsKjxaQpRMbDoH1,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
4MGexoZc12lqE0hYkq9YYx,august - the long pond studio sessions,2,260000,False,8,0.554,0.663,5,-8.961,1,0.0324,0.5,4.77e-05,0.791,0.545,89.977,4,4MGexoZc12lqE0hYkq9YYx,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
1gaLZjPrDnHQWJds2Jg4KT,this is me trying - the long pond studio sessions,2,209293,False,9,0.435,0.332,9,-11.611,1,0.031,0.928,0.000898,0.0867,0.157,68.097,3,1gaLZjPrDnHQWJds2Jg4KT,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
560uQyz3p5G9WdnMX39xc6,illicit affairs - the long pond studio sessions,2,183720,False,10,0.489,0.235,10,-10.274,1,0.0356,0.883,0.0,0.113,0.435,117.699,4,560uQyz3p5G9WdnMX39xc6,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
5KByGq0JijSSDcy0qzuINs,invisible string - the long pond studio sessions,2,257359,False,11,0.59,0.282,7,-10.542,1,0.0281,0.942,4.85e-06,0.11,0.351,83.438,4,5KByGq0JijSSDcy0qzuINs,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
04xrhDrQ2WOW8GLwu7kbc0,mad woman - the long pond studio sessions,2,238333,True,12,0.663,0.465,3,-10.463,1,0.0408,0.887,0.000168,0.109,0.346,141.834,4,04xrhDrQ2WOW8GLwu7kbc0,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,34,0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
